231	7	0.5134197	0.5135248	22.1875
233	7	0.5134156	0.5136003	22.1875
235	7	0.5129119	0.5136037	22.25
245	8	0.583271	0.5836341	22.1875
247	8	0.5836563	0.5837106	22.25
249	8	0.5836312	0.5837338	22.25
251	8	0.583579	0.5835501	22.25
253	8	0.5835954	0.5835534	22.1875
255	8	0.58362	0.5834156	22.25
257	8	0.5835847	0.5834938	22.25
259	8	0.583242	0.5832661	22.25
261	8	0.5835831	0.5834793	22.25
263	8	0.583531	0.5836313	22.1875
265	8	0.5835724	0.5836289	22.25
267	8	0.5836203	0.5834884	22.25
269	8	0.5835258	0.5834065	22.25
271	8	0.5835674	0.5835672	22.25
273	8	0.5835593	0.5837986	22.25
275	8	0.5830596	0.5838795	22.25
283	9	0.6535914	0.6541671	22.25
285	9	0.6541195	0.6541706	22.25
287	9	0.6539149	0.6540727	22.25
289	9	0.6540176	0.6540227	22.25
291	9	0.6540661	0.6541457	22.25
293	9	0.6541028	0.6541828	22.25
295	9	0.6540968	0.6542974	22.25
297	9	0.6540741	0.6543124	22.25
299	9	0.6541533	0.6543483	22.25
301	9	0.6541677	0.6544771	22.25
303	9	0.6540342	0.6542671	22.25
305	9	0.6540353	0.6541883	22.25
307	9	0.6540475	0.6541591	22.25
309	9	0.6540802	0.6540153	22.25
311	9	0.6541353	0.654025	22.25
313	9	0.6541135	0.653895	22.25
315	9	0.6540777	0.6539781	22.25
317	9	0.6539519	0.6540961	22.25
319	9	0.6532554	0.6540921	22.3125
326	10	0.7247197	0.7250948	22.25
328	10	0.7251473	0.7249517	22.25
330	10	0.7252705	0.7251274	22.25
332	10	0.725192	0.7251227	22.25
334	10	0.7251944	0.7251197	22.25
336	10	0.7252101	0.7251742	22.25
338	10	0.7251881	0.7251513	22.25
340	10	0.7252691	0.7252328	22.3125
342	10	0.7253527	0.7253695	22.3125
344	10	0.7252428	0.7251157	22.25
346	10	0.7252154	0.7251202	22.25
348	10	0.7251893	0.7252832	22.3125
350	10	0.7251978	0.7252257	22.25
352	10	0.7252148	0.7251565	22.3125
354	10	0.7252939	0.7249584	22.3125
356	10	0.7252243	0.7252369	22.3125
358	10	0.7252243	0.7250863	22.3125
360	10	0.7247037	0.7248018	22.3125
