261	2	0.371787	0.229109	21.875
263	2	0.3717978	0.2291626	21.875
265	2	0.3717818	0.2291736	21.875
267	2	0.37179	0.229198	21.875
269	2	0.3718054	0.2292167	21.875
271	2	0.3717968	0.2292974	21.875
273	2	0.3717981	0.2293418	21.875
275	2	0.3717879	0.2293311	21.875
277	2	0.371814	0.2292779	21.875
279	2	0.3717955	0.2292867	21.875
281	2	0.3717902	0.2293086	21.875
283	2	0.371789	0.2293515	21.8125
285	2	0.3717881	0.2293422	21.875
287	2	0.3718117	0.2294262	21.875
289	2	0.3718153	0.2294482	21.875
291	2	0.3717766	0.2293973	21.875
293	2	0.3717917	0.2293207	21.875
295	2	0.3717875	0.229259	21.875
297	2	0.371782	0.2293834	21.875
299	2	0.3717887	0.2294039	21.875
301	2	0.3717796	0.2292366	21.875
303	2	0.3717738	0.2293652	21.875
305	2	0.3717863	0.2295322	21.875
307	2	0.3717904	0.2296228	21.875
309	2	0.3718008	0.229678	21.875
311	2	0.371794	0.2295969	21.875
313	2	0.3717987	0.2294392	21.875
315	2	0.3717889	0.2295873	21.875
317	2	0.3718054	0.2295379	21.8125
319	2	0.3718084	0.2295118	21.875
321	2	0.3717885	0.2295694	21.875
323	2	0.3717757	0.2296534	21.875
325	2	0.3717866	0.2297465	21.875
327	2	0.3717958	0.2297978	21.875
329	2	0.3717828	0.2298643	21.875
331	2	0.371788	0.2300691	21.8125
333	2	0.3717849	0.2299655	21.875
335	2	0.3717917	0.230025	21.875
337	2	0.3717793	0.2299434	21.8125
339	2	0.3717808	0.2298711	21.875
341	2	0.3717586	0.2297552	21.875
343	2	0.3717911	0.2298626	21.875
345	2	0.3717855	0.2299323	21.875
347	2	0.3717617	0.2301054	21.8125
349	2	0.3717729	0.2298711	21.875
351	2	0.3717819	0.2298211	21.875
353	2	0.371803	0.2298854	21.875
355	2	0.3717933	0.2299589	21.8125
357	2	0.3717651	0.2300456	21.8125
359	2	0.3717788	0.2299079	21.875
361	2	0.3717714	0.2299078	21.875
363	2	0.3717674	0.2299072	21.875
365	2	0.3717423	0.2299586	21.8125
367	2	0.3717699	0.2299276	21.875
369	2	0.3717743	0.2297867	21.8125
371	2	0.3717769	0.2297546	21.875
373	2	0.3717494	0.2298073	21.875
375	2	0.3717652	0.2297836	21.875
377	2	0.371776	0.2297772	21.8125
379	2	0.3717622	0.2296985	21.8125
381	2	0.3717474	0.22979	21.875
383	2	0.3717523	0.2295942	21.8125
385	2	0.3717681	0.2297002	21.8125
387	2	0.3717733	0.2296039	21.8125
389	2	0.3717745	0.2296942	21.8125
391	2	0.3717793	0.2296866	21.8125
393	2	0.3717823	0.2294167	21.8125
395	2	0.3717619	0.2295854	21.8125
397	2	0.3717548	0.2297079	21.8125
399	2	0.3717612	0.2295646	21.8125
401	2	0.3717898	0.2295022	21.8125
403	2	0.3717811	0.2295795	21.8125
405	2	0.3717381	0.2295606	21.8125
407	2	0.3717466	0.2293467	21.8125
409	2	0.3717665	0.2295614	21.8125
411	2	0.371764	0.2293741	21.8125
413	2	0.3717448	0.2291018	21.8125
415	2	0.3717637	0.2290888	21.8125
417	2	0.3717551	0.228851	21.8125
419	2	0.3717633	0.2288039	21.8125
421	2	0.3717538	0.2289352	21.8125
423	2	0.3717369	0.228931	21.8125
425	2	0.371757	0.2288459	21.8125
427	2	0.371752	0.2287214	21.8125
429	2	0.3717516	0.2290241	21.8125
431	2	0.3717607	0.229026	21.8125
433	2	0.3717676	0.2289092	21.8125
435	2	0.371774	0.2288504	21.8125
437	2	0.3717533	0.2288008	21.8125
439	2	0.3717362	0.2287552	21.8125
441	2	0.3717576	0.228584	21.8125
443	2	0.371746	0.2286328	21.8125
445	2	0.3717463	0.2286724	21.8125
447	2	0.3717681	0.2286425	21.8125
449	2	0.3717785	0.2287608	21.8125
451	2	0.3717639	0.2287037	21.8125
453	2	0.3717377	0.2286522	21.8125
455	2	0.3717325	0.2285731	21.8125
457	2	0.3717458	0.2286975	21.8125
459	2	0.3717334	0.2284769	21.8125
461	2	0.3717156	0.2285615	21.8125
463	2	0.3717178	0.2286027	21.8125
465	2	0.3717412	0.2285506	21.8125
467	2	0.3717384	0.2285756	21.8125
469	2	0.3717357	0.2284614	21.8125
471	2	0.3717065	0.2283046	21.8125
473	2	0.3717405	0.228414	21.8125
475	2	0.3717278	0.2285173	21.8125
477	2	0.3717239	0.2285052	21.8125
479	2	0.3717067	0.228488	21.8125
481	2	0.371731	0.2285604	21.8125
483	2	0.3717317	0.2287102	21.8125
485	2	0.3717198	0.228828	21.8125
487	2	0.3717109	0.2287106	21.8125
489	2	0.371753	0.2285499	21.8125
491	2	0.3717304	0.2283612	21.8125
493	2	0.3717216	0.2284155	21.8125
495	2	0.3717245	0.228394	21.8125
497	2	0.3717227	0.2283987	21.8125
499	2	0.371719	0.2282537	21.8125
501	2	0.3717094	0.2284594	21.8125
503	2	0.3716954	0.2283531	21.8125
505	2	0.3717287	0.2281566	21.8125
507	2	0.3717304	0.2281087	21.8125
509	2	0.3717313	0.2281144	21.8125
511	2	0.3717075	0.2281722	21.8125
513	2	0.3717185	0.2281108	21.8125
515	2	0.3717278	0.2278243	21.8125
517	2	0.3717046	0.2278388	21.8125
519	2	0.3717128	0.2279893	21.8125
521	2	0.3717309	0.2280812	21.8125
523	2	0.3717154	0.2282462	21.8125
525	2	0.3717119	0.2282869	21.8125
527	2	0.3717001	0.2280707	21.8125
529	2	0.3716962	0.2280114	21.8125
531	2	0.3717045	0.2279046	21.8125
533	2	0.3717103	0.2282701	21.8125
535	2	0.3717007	0.2281663	21.8125
537	2	0.3716934	0.2282191	21.8125
539	2	0.3717137	0.2282013	21.8125
541	2	0.3717128	0.2281704	21.8125
543	2	0.371693	0.2279479	21.8125
545	2	0.3717141	0.2280736	21.8125
547	2	0.3717244	0.228085	21.8125
549	2	0.3716917	0.227979	21.8125
551	2	0.3717106	0.2281214	21.8125
553	2	0.3716687	0.2281374	21.8125
555	2	0.3717088	0.2281332	21.8125
557	2	0.3717095	0.2281012	21.8125
559	2	0.3716893	0.2280162	21.8125
561	2	0.3717	0.2280205	21.8125
563	2	0.3717199	0.2278145	21.8125
565	2	0.3716978	0.2279232	21.8125
567	2	0.3716936	0.2279209	21.8125
569	2	0.371664	0.2280013	21.8125
571	2	0.3716905	0.227902	21.8125
573	2	0.3716792	0.227837	21.8125
575	2	0.3716702	0.2277966	21.8125
577	2	0.3716691	0.2276733	21.8125
579	2	0.3716913	0.2278089	21.8125
581	2	0.3717086	0.2276025	21.8125
583	2	0.3716805	0.2275707	21.75
585	2	0.3716636	0.2278199	21.8125
587	2	0.3716928	0.22775	21.8125
589	2	0.3717551	0.2277045	21.8125
591	2	0.3716138	0.2280005	21.8125
593	2	0.3716551	0.2280249	21.8125
595	2	0.3717018	0.2279577	21.75
597	2	0.3717144	0.2283195	21.75
599	2	0.3717144	0.2281926	21.75
601	2	0.3717034	0.2278666	21.8125
603	2	0.3716886	0.2276805	21.75
605	2	0.3714422	0.2276661	21.8125
704	3	0.3717332	0.06527864	21.8125
706	3	0.3717599	0.06542113	21.8125
708	3	0.3717344	0.06557495	21.8125
710	3	0.3717199	0.06551425	21.8125
712	3	0.3717197	0.06544763	21.8125
714	3	0.3717069	0.06543404	21.8125
716	3	0.3717241	0.06510938	21.75
718	3	0.3717605	0.0650439	21.75
720	3	0.3717105	0.06501884	21.8125
722	3	0.3717218	0.06512349	21.75
724	3	0.3717387	0.06509521	21.75
726	3	0.3717394	0.06506786	21.75
728	3	0.3717028	0.06475556	21.8125
730	3	0.3717222	0.06479393	21.75
732	3	0.3717282	0.06468542	21.75
734	3	0.371711	0.06464264	21.75
736	3	0.3717194	0.06465504	21.8125
738	3	0.3717149	0.06463153	21.75
740	3	0.3717417	0.06451073	21.8125
742	3	0.3717274	0.06447598	21.8125
744	3	0.3717111	0.0647268	21.75
746	3	0.3717026	0.06457999	21.8125
748	3	0.3717186	0.06440392	21.75
750	3	0.3717459	0.06454335	21.75
752	3	0.3717128	0.0646328	21.75
754	3	0.3717195	0.06451397	21.75
756	3	0.3717373	0.06430793	21.75
758	3	0.3717096	0.0641057	21.75
760	3	0.3717277	0.06425858	21.75
762	3	0.3717415	0.06438527	21.8125
764	3	0.3717304	0.06449925	21.75
766	3	0.3717294	0.06474673	21.75
768	3	0.3717073	0.06513163	21.8125
770	3	0.371718	0.06478678	21.75
772	3	0.3717296	0.06453788	21.75
774	3	0.3717339	0.06427987	21.75
776	3	0.371712	0.06411984	21.75
778	3	0.3717542	0.0641431	21.75
780	3	0.3717262	0.0640369	21.75
782	3	0.3717376	0.06415915	21.75
784	3	0.3717085	0.06410421	21.75
786	3	0.3717323	0.06412851	21.75
788	3	0.3717416	0.0641118	21.75
790	3	0.3717227	0.06439824	21.75
792	3	0.371712	0.06409821	21.75
794	3	0.3717197	0.06409431	21.75
796	3	0.3717108	0.06401331	21.75
798	3	0.3717313	0.06401246	21.75
800	3	0.371703	0.06388126	21.75
802	3	0.3717357	0.0636187	21.75
804	3	0.3717158	0.06385064	21.75
806	3	0.3717315	0.06395088	21.75
808	3	0.3717178	0.06396188	21.75
810	3	0.3717521	0.06412296	21.75
812	3	0.3717395	0.06409088	21.75
814	3	0.3717352	0.06395049	21.75
816	3	0.371738	0.0640439	21.75
818	3	0.37173	0.06443232	21.75
820	3	0.3717235	0.0643872	21.75
822	3	0.3717283	0.06419109	21.75
824	3	0.3717031	0.06388695	21.75
826	3	0.3717037	0.06413502	21.75
828	3	0.3717312	0.06423502	21.75
830	3	0.3717266	0.06405278	21.75
832	3	0.3717296	0.0637574	21.75
834	3	0.3717306	0.06378079	21.75
836	3	0.3717605	0.0638026	21.75
838	3	0.3717352	0.06378942	21.75
840	3	0.3717278	0.06388206	21.75
842	3	0.3717411	0.06366165	21.75
844	3	0.371721	0.06357397	21.75
846	3	0.3717266	0.06383066	21.75
848	3	0.371739	0.06341496	21.75
850	3	0.3717123	0.06358356	21.75
852	3	0.3717362	0.06348028	21.75
854	3	0.3717295	0.06377954	21.75
856	3	0.3717205	0.06367075	21.75
858	3	0.3717187	0.06350833	21.75
860	3	0.371754	0.0635084	21.75
862	3	0.371758	0.06349485	21.75
864	3	0.3717436	0.06354174	21.75
866	3	0.3717132	0.06357391	21.75
868	3	0.3717175	0.06360962	21.75
870	3	0.3717448	0.06353451	21.75
872	3	0.3717115	0.0634726	21.75
874	3	0.3717001	0.06347218	21.75
876	3	0.37172	0.06347928	21.75
878	3	0.3717374	0.06358404	21.75
880	3	0.371746	0.06348601	21.75
882	3	0.3717368	0.06340642	21.75
884	3	0.3717199	0.06336553	21.75
886	3	0.3717489	0.0634872	21.75
888	3	0.3717252	0.06342325	21.75
890	3	0.3717091	0.06339997	21.75
892	3	0.3717287	0.06346576	21.75
894	3	0.3717531	0.06357216	21.75
896	3	0.3717137	0.06344829	21.75
898	3	0.371709	0.06347969	21.75
900	3	0.3717179	0.0635112	21.75
902	3	0.3717269	0.06359864	21.6875
904	3	0.371735	0.06338704	21.6875
906	3	0.3717538	0.0632619	21.75
908	3	0.3717314	0.06331816	21.75
910	3	0.3717321	0.0634495	21.75
912	3	0.37175	0.06332412	21.75
914	3	0.3716892	0.06326494	21.75
916	3	0.3717155	0.06325743	21.75
918	3	0.3717305	0.06328469	21.75
920	3	0.3717187	0.06323798	21.75
922	3	0.3717109	0.06319146	21.75
924	3	0.3717169	0.0633252	21.75
926	3	0.3717443	0.0631867	21.75
928	3	0.3717155	0.0632005	21.75
930	3	0.3717155	0.06340898	21.75
932	3	0.3717487	0.06341315	21.75
934	3	0.3717368	0.06321106	21.75
936	3	0.3717251	0.06326478	21.75
938	3	0.3717101	0.06332314	21.75
940	3	0.3717274	0.06343399	21.75
942	3	0.3717188	0.06347227	21.6875
944	3	0.3716964	0.06337755	21.75
946	3	0.3717297	0.06334126	21.75
948	3	0.3717071	0.06326781	21.75
950	3	0.3717397	0.06317872	21.75
952	3	0.3717362	0.06315526	21.75
954	3	0.3717083	0.06324561	21.75
956	3	0.3717437	0.06310183	21.75
958	3	0.3717298	0.0632659	21.6875
960	3	0.3717067	0.06342566	21.75
962	3	0.3717239	0.06338528	21.6875
964	3	0.3717237	0.06353209	21.75
966	3	0.3717277	0.06355803	21.75
968	3	0.3717499	0.06328018	21.75
970	3	0.371725	0.06306017	21.75
972	3	0.3717129	0.06312844	21.75
974	3	0.3717503	0.06313102	21.6875
976	3	0.3717303	0.06323779	21.75
978	3	0.3717039	0.06327128	21.75
980	3	0.3717332	0.06318445	21.75
982	3	0.3717134	0.06318479	21.75
984	3	0.3717343	0.06342679	21.6875
986	3	0.3717398	0.06340227	21.6875
988	3	0.3717469	0.06331223	21.75
990	3	0.3717292	0.0632115	21.6875
992	3	0.3717427	0.0632368	21.75
994	3	0.3717184	0.06342736	21.6875
996	3	0.3717006	0.06334767	21.75
998	3	0.3717285	0.06354394	21.75
1000	3	0.3717236	0.06365954	21.6875
1002	3	0.3717518	0.06379931	21.6875
1004	3	0.3717391	0.06383317	21.75
1006	3	0.3717301	0.06373697	21.75
1008	3	0.3717303	0.06373827	21.75
1010	3	0.3717037	0.06364983	21.75
1012	3	0.3717328	0.06368748	21.6875
1014	3	0.3717368	0.06371841	21.6875
1016	3	0.3717101	0.06335964	21.75
1018	3	0.3716966	0.06305716	21.6875
1020	3	0.3717289	0.0633232	21.75
1022	3	0.3717463	0.06325039	21.6875
1024	3	0.3717134	0.0633881	21.75
1026	3	0.3717382	0.06310197	21.6875
1028	3	0.3717357	0.06309584	21.75
1030	3	0.371732	0.06312516	21.6875
1032	3	0.3717306	0.06328848	21.6875
1034	3	0.3716851	0.0634252	21.6875
1036	3	0.3717329	0.0634549	21.6875
1038	3	0.371728	0.0633648	21.6875
1040	3	0.3717362	0.06334419	21.75
1042	3	0.3717129	0.06334343	21.75
1044	3	0.3717383	0.06343195	21.75
1046	3	0.37173	0.06356349	21.6875
1048	3	0.371722	0.06345494	21.75
1050	3	0.3717271	0.06354692	21.75
1052	3	0.3717172	0.06339586	21.6875
1054	3	0.3717114	0.06322359	21.75
1056	3	0.3717279	0.06329024	21.6875
1058	3	0.3717016	0.06332262	21.75
1060	3	0.3717122	0.06310424	21.75
1062	3	0.3717189	0.06305737	21.75
1064	3	0.371711	0.06287351	21.6875
1066	3	0.3716983	0.06304015	21.75
1068	3	0.3717249	0.06299034	21.75
1070	3	0.3717391	0.06284971	21.75
1072	3	0.3717466	0.06293741	21.6875
1074	3	0.3717399	0.06299532	21.75
1076	3	0.3717289	0.06303949	21.6875
1078	3	0.3716839	0.06311302	21.6875
1080	3	0.3717283	0.06304026	21.75
1082	3	0.3717362	0.06307104	21.6875
1084	3	0.3717266	0.06300328	21.75
1086	3	0.3717182	0.06290442	21.6875
1088	3	0.3717301	0.06285506	21.75
1090	3	0.3717029	0.06272069	21.75
1092	3	0.3717376	0.0626922	21.75
1094	3	0.3716985	0.06279016	21.75
1096	3	0.3717229	0.06288811	21.6875
1098	3	0.3717008	0.06267237	21.75
1100	3	0.371736	0.06253142	21.75
1102	3	0.3717144	0.06241426	21.75
1104	3	0.3717527	0.0625586	21.75
1106	3	0.3717084	0.06267644	21.6875
1108	3	0.3717103	0.06262839	21.75
1110	3	0.3717032	0.06270902	21.6875
1112	3	0.371718	0.06291303	21.75
1114	3	0.3717238	0.06275713	21.75
1116	3	0.3717384	0.06280992	21.75
1118	3	0.3717377	0.06248262	21.6875
1120	3	0.3717237	0.0623725	21.75
1122	3	0.3717084	0.06237847	21.75
1124	3	0.3717368	0.06242412	21.75
1126	3	0.3717005	0.06249035	21.75
1128	3	0.3717203	0.06254997	21.75
1130	3	0.3716955	0.06261134	21.6875
1132	3	0.3717396	0.06256193	21.75
1134	3	0.3717033	0.06267948	21.75
1136	3	0.3717153	0.0628787	21.6875
1138	3	0.3717436	0.06287609	21.75
1140	3	0.3717262	0.06284442	21.75
1142	3	0.3716788	0.06306078	21.6875
1144	3	0.3717421	0.06311297	21.75
